,Team,Name,Age,Position,Nation,Market Value,Left / Joined Club,Left / Joined Country,Transfer Fee,In or Out,season
230,IK Start,Fredrik Strömstad,30,Attacking Midfield,Norway,0,Le Mans FC,France,free transfer,in,2012
231,IK Start,Steinar Pedersen,37,Right-Back,Norway,0,Lillestrøm SK,Norway,0,in,2012
232,IK Start,Arild Östbö,21,Goalkeeper,Norway,300000,Viking FK,Norway,loan transfer,in,2012
233,IK Start,Villyan Bijev,19,Centre-Forward,Bulgaria,100000,Liverpool U21,England,loan transfer,in,2012
234,IK Start,Espen Sögard,32,Defensive Midfield,Norway,0,Lillestrøm SK,Norway,free transfer,out,2012
235,IK Start,Olufemi Oluyi Oladapo,24,Defensive Midfield,Nigeria,100000,Shooting Stars,Nigeria,free transfer,out,2012
236,IK Start,Alexander Lund Hansen,29,Goalkeeper,Norway,0,Rosenborg,Norway,0,out,2012
237,IK Start,Elias Valderhaug,22,Goalkeeper,Norway,50000,Molde,Norway,"End of loanJun 14, 2012",out,2012
238,Lillestrøm SK,Moryké Fofana,20,Left Winger,Cote d'Ivoire,700000,EFYM Ivory Coast,Cote d'Ivoire,300000,in,2012
239,Lillestrøm SK,Anders Östli,29,Centre-Back,Norway,0,SönderjyskE,Denmark,free transfer,in,2012
240,Lillestrøm SK,Thorstein Helstad,35,Centre-Forward,Norway,0,Monaco,France,free transfer,in,2012
241,Lillestrøm SK,Espen Sögard,32,Defensive Midfield,Norway,0,IK Start,Norway,free transfer,in,2012
242,Lillestrøm SK,Björn Helge Riise,29,Right Midfield,Norway,0,Fulham,England,free transfer,in,2012
243,Lillestrøm SK,Lasse Staw,24,Goalkeeper,Norway,0,Syrianska FC,Sweden,free transfer,in,2012
244,Lillestrøm SK,Henning Hauger,27,Defensive Midfield,Norway,0,Hannover 96,Germany,loan transfer,in,2012
245,Lillestrøm SK,Jon Knudsen,38,Goalkeeper,Norway,0,No club,No country,0,in,2012
246,Lillestrøm SK,Björn Sigurdarson,21,Centre-Forward,Iceland,500000,Wolves,England,3000000,out,2012
247,Lillestrøm SK,Luke Rodgers,30,Centre-Forward,England,0,Portsmouth,England,free transfer,out,2012
248,Lillestrøm SK,Steinar Pedersen,37,Right-Back,Norway,0,IK Start,Norway,0,out,2012
249,Lillestrøm SK,Isak Scheel,22,Centre-Back,Norway,0,Baerum SK,Norway,loan transfer,out,2012
250,Lillestrøm SK,Erik Midtgarden,24,Left Winger,Norway,100000,Mjøndalen,Norway,loan transfer,out,2012
251,Lillestrøm SK,Marius Höibraten,17,Centre-Back,Norway,500000,Strømmen IF,Norway,loan transfer,out,2012
252,Lillestrøm SK,Arild Sundgot,34,Centre-Forward,Norway,0,No club,No country,0,out,2012
253,Hönefoss BK,Toni Kolehmainen,24,Central Midfield,Finland,0,TPS,Finland,500000,in,2012
254,Hönefoss BK,Mikkel Vendelbo,25,Central Midfield,Denmark,0,Esbjerg fB,Denmark,0,in,2012
255,Hönefoss BK,Mats André Kaland,23,Central Midfield,Norway,100000,Fyllingsdalen,Norway,0,in,2012
256,Hönefoss BK,Christoffer Dahl,28,Central Midfield,Norway,0,KFUM Oslo,Norway,0,out,2012
257,Hönefoss BK,Kenneth Jensen,22,Centre-Forward,Norway,0,Ullensaker/Kisa,Norway,loan transfer,out,2012
258,Hönefoss BK,Frode Lafton,37,Centre-Back,Norway,0,No club,No country,0,out,2012
259,Hönefoss BK,Roope Riski,20,Centre-Forward,Finland,400000,Cesena,Italy,"End of loanJun 30, 2012",out,2012
260,Hönefoss BK,Mats André Kaland,23,Central Midfield,Norway,100000,Fyllingsdalen,Norway,"End of loanAug 30, 2012",out,2012
261,Molde FK,Etzaz Hussain,19,Central Midfield,Norway,1000000,Fredrikstad,Norway,400000,in,2012
262,Molde FK,Magnar Ödegaard,19,Centre-Back,Norway,300000,Sarpsborg 08,Norway,75000,in,2012
263,Molde FK,Ethan Horvath,18,Goalkeeper,United States,1200000,Real Colorado,United States,free transfer,in,2012
264,Molde FK,Pape Paté Diouf,26,Second Striker,Senegal,100000,FC Copenhagen,Denmark,loan transfer,in,2012
265,Molde FK,Ole Martin Rindaröy,18,Left-Back,Norway,0,Molde FK Youth,Norway,0,in,2012
266,Molde FK,Eirik Hestad,17,Right Winger,Norway,1000000,Molde FK Youth,Norway,0,in,2012
267,Molde FK,Makhtar Thioune,27,Central Midfield,Senegal,150000,Karlsruher SC,Germany,"End of loanJun 30, 2012",in,2012
268,Molde FK,Elias Valderhaug,22,Goalkeeper,Norway,50000,IK Start,Norway,"End of loanJun 14, 2012",in,2012
269,Molde FK,Makhtar Thioune,27,Central Midfield,Senegal,150000,Viking FK,Norway,300000,out,2012
270,Molde FK,Zlatko Tripic,19,Left Winger,Norway,800000,Fredrikstad,Norway,loan transfer,out,2012
271,Molde FK,Elias Valderhaug,22,Goalkeeper,Norway,50000,Kongsvinger,Norway,0,out,2012
272,Molde FK,Vini Dantas,22,Centre-Forward,Brazil,100000,Bodø/Glimt,Norway,0,out,2012
273,Odds BK,Dag Alexander Olsen,22,Right Winger,Norway,100000,Valencia B,Spain,0,in,2012
274,Odds BK,Thomas Grögaard,18,Left-Back,Norway,300000,Odds BK Youth,Norway,0,in,2012
275,Odds BK,Mathias Fredriksen,18,Right Winger,Norway,50000,Odds BK Youth,Norway,0,in,2012
276,Odds BK,Torgeir Börven,20,Centre-Forward,Norway,1000000,Vålerenga,Norway,500000,out,2012
277,Odds BK,Magnus Lekven,24,Centre-Back,Norway,300000,Esbjerg fB,Denmark,150000,out,2012
278,SK Brann,Erik Huseklepp,27,Left Winger,Norway,100000,Portsmouth,England,free transfer,in,2012
279,SK Brann,Simen Wangberg,21,Centre-Back,Norway,200000,Rosenborg,Norway,0,in,2012
280,SK Brann,Bard Finne,17,Left Winger,Norway,400000,Brann Bergen Yo,Norway,0,in,2012
281,SK Brann,Daniel Mojsov,25,Centre-Back,North Macedonia,400000,No club,No country,0,in,2012
282,SK Brann,Diego Guastavino,27,Attacking Midfield,Uruguay,50000,CA Fénix,Uruguay,"End of loanJun 30, 2012",in,2012
283,SK Brann,Rodolph Austin,27,Centre-Back,Jamaica,100000,Leeds,England,250000,out,2012
284,SK Brann,Petter Ingebrigtsen,18,defence,Norway,0,Varegg Fotball,Norway,free transfer,out,2012
285,SK Brann,Lars Grorud,29,Centre-Back,Norway,0,Fredrikstad,Norway,0,out,2012
286,SK Brann,Diego Guastavino,27,Attacking Midfield,Uruguay,50000,Querétaro FC,Mexico,0,out,2012
287,SK Brann,Oumar Niasse,22,Centre-Forward,Senegal,1000000,US Ouakam,Senegal,"End of loanJul 10, 2012",out,2012
288,Tromsø IL,Zdenek Ondrasek,23,Centre-Forward,Czech Republic,650000,C. Budejovice,Czech Republic,300000,in,2012
289,Tromsø IL,Aleksandar Prijovic,22,Centre-Forward,Serbia,1000000,FC Sion,Switzerland,loan transfer,in,2012
290,Tromsø IL,Henri Sillanpää,33,Goalkeeper,Finland,0,GAIS,Sweden,loan transfer,in,2012
291,Tromsø IL,Vegard Lysvoll,23,Centre-Forward,Norway,0,Tromsdalen,Norway,loan transfer,out,2012
292,Tromsø IL,Mohammed Ahamed,27,Second Striker,Norway,0,Tromsdalen,Norway,0,out,2012
293,Tromsø IL,Zdenek Ondrasek,23,Centre-Forward,Czech Republic,650000,C. Budejovice,Czech Republic,"End of loanJul 31, 2012",out,2012
294,Sogndal IL,Azar Karadas,31,Centre-Back,Norway,0,Kasimpasa,Turkey,free transfer,in,2012
295,Sogndal IL,Ricardo Santos,25,Centre-Forward,Brazil,300000,Djurgarden,Sweden,free transfer,in,2012
296,Sogndal IL,Stefan Aase,17,Central Midfield,Norway,100000,Florö SK,Norway,"End of loanJul 31, 2012",in,2012
297,Sogndal IL,Peter Aase,17,Central Midfield,Norway,100000,Florö SK,Norway,"End of loanJul 31, 2012",in,2012
298,Sogndal IL,Mathias Dyngeland,16,Goalkeeper,Norway,250000,Fana IL,Norway,"End of loanJul 1, 2012",in,2012
299,Sogndal IL,Jasmin Mecinovic,21,Centre-Back,North Macedonia,200000,Egri FC,Hungary,free transfer,out,2012
300,Sogndal IL,Espen Lund,27,Centre-Back,Norway,0,Strømmen IF,Norway,loan transfer,out,2012
301,Sogndal IL,Tore André Flo,39,Centre-Forward,Norway,0,No club,No country,0,out,2012
302,FK Haugesund,Amer Osmanagic,23,Central Midfield,Bosnia-Herzegovina,100000,OFK Beograd,Serbia,free transfer,in,2012
303,FK Haugesund,Pontus Engblom,20,Centre-Forward,Sweden,400000,AIK,Sweden,0,in,2012
304,FK Haugesund,David Myrestam,25,Left-Back,Sweden,125000,GIF Sundsvall,Sweden,0,in,2012
305,FK Haugesund,Henrik Kjelsrud Johansen,19,Centre-Forward,Norway,250000,Raufoss,Norway,0,in,2012
306,FK Haugesund,Tor Andre Aasheim,17,Right Winger,Norway,50000,FK Haugesund Yo,Norway,0,in,2012
307,FK Haugesund,Per Kristian Bratveit,17,Goalkeeper,Norway,700000,FK Haugesund Yo,Norway,0,in,2012
308,FK Haugesund,Eirik Andersen,19,Right Winger,Norway,600000,Vard,Norway,"End of loanJul 31, 2012",in,2012
309,FK Haugesund,Derek Decamps,27,Centre-Back,France,0,SCO Angers,France,free transfer,out,2012
310,FK Haugesund,Eirik Andersen,19,Right Winger,Norway,600000,Vard,Norway,0,out,2012
311,FK Haugesund,Nikola Djurdjic,26,Centre-Forward,Serbia,425000,Helsingborg,Sweden,loan transfer,out,2012
312,FK Haugesund,Andrés Már Jóhannesson,24,Right-Back,Iceland,10000,Fylkir,Iceland,loan transfer,out,2012
313,FK Haugesund,Chris Pozniak,31,Right-Back,Canada,0,Bryne FK,Norway,loan transfer,out,2012
314,Strømsgodset IF,Jarl André Storbaek,33,Centre-Back,Norway,0,SönderjyskE,Denmark,275000,in,2012
315,Strømsgodset IF,Abdisalam Ibrahim,21,Central Midfield,Norway,75000,Man City,England,loan transfer,in,2012
316,Strømsgodset IF,Nana Boateng,18,Central Midfield,Ghana,450000,Man City U21,England,loan transfer,in,2012
317,Strømsgodset IF,Enock Kwakwa,18,Defensive Midfield,Ghana,100000,Man City U21,England,loan transfer,in,2012
318,Strømsgodset IF,Colin N'Kee,21,Second Striker,Norway,0,Strømmen IF,Norway,"End of loanJul 31, 2012",in,2012
319,Strømsgodset IF,Krister Aunan,24,Right-Back,Norway,50000,Baerum SK,Norway,"End of loanJul 31, 2012",in,2012
320,Strømsgodset IF,Alfred Sankoh,23,Central Midfield,Sierra Leone,100000,Sanliurfaspor ,Turkey,free transfer,out,2012
321,Strømsgodset IF,Colin N'Kee,21,Second Striker,Norway,0,Lørenskog IF,Norway,0,out,2012
322,Strømsgodset IF,Mohammed Abu,20,Defensive Midfield,Ghana,400000,Man City,England,"End of loanJun 30, 2012",out,2012
323,Aalesunds FK,Ville Jalasto,26,Centre-Back,Finland,0,Stabæk Fotball,Norway,free transfer,out,2012
324,Aalesunds FK,Sverre Ökland,19,Left Midfield,Norway,100000,Kristiansund,Norway,0,out,2012
325,Aalesunds FK,Magnus Olsen,29,Centre-Forward,Norway,0,Bodø/Glimt,Norway,0,out,2012
326,Aalesunds FK,Kjell Rune Sellin,23,Centre-Forward,Norway,0,IL Hödd,Norway,loan transfer,out,2012
327,Sarpsborg 08 FF,Christian Brink,29,Centre-Back,Norway,0,GIF Sundsvall,Sweden,0,in,2012
328,Sarpsborg 08 FF,Magnar Ödegaard,19,Centre-Back,Norway,300000,Molde,Norway,75000,out,2012
329,Sarpsborg 08 FF,Tobias Henanger,19,Central Midfield,Norway,50000,Østsiden IL,Norway,loan transfer,out,2012
330,Sandnes Ulf,Sean McDermott,19,Goalkeeper,Ireland,400000,Arsenal U21,England,free transfer,in,2012
331,Sandnes Ulf,Morten Bertolt,28,Central Midfield,Denmark,0,Lyngby BK,Denmark,free transfer,in,2012
332,Sandnes Ulf,Marius Helle,28,Centre-Forward,Norway,0,Bryne FK,Norway,0,in,2012
333,Sandnes Ulf,Nils Petter Andersen,26,Centre-Back,Norway,0,Egersund,Norway,0,in,2012
334,Sandnes Ulf,Arnór Ingvi Traustason,19,Left Winger,Iceland,700000,Keflavík,Iceland,loan transfer,in,2012
335,Sandnes Ulf,Christian Gytkjaer,22,Centre-Forward,Denmark,2500000,Nordsjaelland,Denmark,loan transfer,in,2012
336,Sandnes Ulf,Óskar Örn Hauksson,28,Right Winger,Iceland,75000,KR Reykjavík,Iceland,loan transfer,in,2012
337,Sandnes Ulf,Morten Eriksen,29,Centre-Forward,Norway,0,No club,No country,0,in,2012
338,Sandnes Ulf,Mobi Okoli,24,Central Midfield,Nigeria,100000,Bryne FK,Norway,0,out,2012
339,Sandnes Ulf,Kamal Saaliti,33,Centre-Forward,Norway,0,Sandefjord,Norway,0,out,2012
340,Sandnes Ulf,Vetle Myhre,21,Centre-Forward,Norway,0,Vard,Norway,loan transfer,out,2012
341,Sandnes Ulf,Gilles Mbang Ondo,26,Centre-Forward,Gabon,0,No club,No country,0,out,2012
342,Sandnes Ulf,Morten Eriksen,29,Centre-Forward,Norway,0,No club,No country,0,out,2012
343,Rosenborg BK,Alexander Söderlund,25,Centre-Forward,Norway,400000,Haugesund,Norway,800000,in,2013
344,Rosenborg BK,Pal André Helland,23,Right Winger,Norway,500000,IL Hödd,Norway,0,in,2013
345,Rosenborg BK,Jörgen Skjelvik,22,Left-Back,Norway,400000,Kalmar FF,Sweden,0,in,2013
346,Rosenborg BK,Alexander Sörloth,17,Centre-Forward,Norway,16000000,Rosenborg BK Yo,Norway,0,in,2013
347,Rosenborg BK,Tarik Elyounoussi,25,Centre-Forward,Norway,700000,TSG Hoffenheim,Germany,3000000,out,2013
348,Rosenborg BK,Mohammed-Awal Issah,27,Defensive Midfield,Ghana,50000,AmaZulu FC,South Africa,0,out,2013
349,Rosenborg BK,Borek Dockal,24,Attacking Midfield,Czech Republic,1200000,Sparta Prague,Czech Republic,0,out,2013
350,Rosenborg BK,Jaime Alás,23,Left Midfield,El Salvador,150000,Quakes,United States,loan transfer,out,2013
351,Strømsgodset IF,Marvin Ogunjimi,26,Centre-Forward,Belgium,0,RCD Mallorca,Spain,free transfer,in,2013
352,Strømsgodset IF,Flamur Kastrati,21,Centre-Forward,Kosovo,200000,Erzgebirge Aue,Germany,free transfer,in,2013
353,Strømsgodset IF,Anders Gundersen,19,Goalkeeper,Norway,50000,Pors Grenland,Norway,0,in,2013
354,Strømsgodset IF,Mathias Gjerström,16,Central Midfield,Norway,100000,Nordstrand IF,Norway,0,in,2013
355,Strømsgodset IF,Ola Kamara,23,Centre-Forward,Norway,1500000,SV Ried,Austria,loan transfer,in,2013
356,Strømsgodset IF,Martin Ødegaard,15,Attacking Midfield,Norway,40000000,Godset II,Norway,0,in,2013
357,Strømsgodset IF,Morten Saetra,16,Goalkeeper,Norway,100000,Strømsgodset IF ,Norway,0,in,2013
358,Strømsgodset IF,Borger Thomas,18,Goalkeeper,Norway,100000,Drammen FK,Norway,"End of loanJul 31, 2013",in,2013
359,Strømsgodset IF,Mads Gundersen,20,Central Midfield,Norway,0,Mjøndalen,Norway,0,out,2013
360,Strømsgodset IF,Ole Amund Sveen,23,Right Midfield,Norway,200000,HamKam,Norway,loan transfer,out,2013
361,Strømsgodset IF,Sead Ramovic,35,Goalkeeper,Germany,0,No club,No country,0,out,2013
362,Strømsgodset IF,Enock Kwakwa,19,Defensive Midfield,Ghana,100000,Man City U21,England,"End of loanAug 31, 2013",out,2013
363,Aalesunds FK,Houcine Zaidoune,23,Defensive Midfield,Morocco,200000,Wydad AC,Morocco,loan transfer,in,2013
364,Aalesunds FK,Akeem Latifu,23,Centre-Back,Nigeria,150000,IL Hödd,Norway,loan transfer,in,2013
365,Aalesunds FK,Henrik Björdal,16,Attacking Midfield,Norway,700000,Aalesunds FK U19,Norway,0,in,2013
366,Aalesunds FK,Vebjörn Hoff,17,Central Midfield,Norway,600000,Aalesunds FK U19,Norway,0,in,2013
367,Aalesunds FK,Jason Morrison,29,Defensive Midfield,Jamaica,0,No club,No country,0,out,2013
368,Viking Stavanger,Benjamin Sulimani,24,Centre-Forward,Austria,0,Admira Wacker,Austria,free transfer,in,2013
369,Viking Stavanger,Osita Henry Chikere,22,Centre-Forward,Nigeria,0,FC Montceau B.,France,0,in,2013
370,Viking Stavanger,Amund Wichne,16,Goalkeeper,Norway,200000,Mandalskamerat.,Norway,0,in,2013
371,Viking Stavanger,Henri Anier,22,Centre-Forward,Estonia,350000,Fredrikstad,Norway,"End of loanJul 4, 2013",in,2013
372,Viking Stavanger,Martin Örnskov,27,Defensive Midfield,Denmark,0,Bröndby IF,Denmark,650000,out,2013
373,Viking Stavanger,Amund Wichne,16,Goalkeeper,Norway,200000,Mandalskamerat.,Norway,loan transfer,out,2013
374,Viking Stavanger,Henri Anier,22,Centre-Forward,Estonia,350000,Motherwell FC,Scotland,loan transfer,out,2013
375,FK Haugesund,Dusan Cvetinovic,24,Centre-Back,Serbia,350000,FC Vaduz,Switzerland,free transfer,in,2013
376,FK Haugesund,Andrés Már Jóhannesson,24,Right-Back,Iceland,10000,Fylkir,Iceland,"End of loanAug 12, 2013",in,2013
377,FK Haugesund,Alexander Söderlund,25,Centre-Forward,Norway,400000,Rosenborg,Norway,800000,out,2013
378,FK Haugesund,Andrés Már Jóhannesson,25,Right-Back,Iceland,10000,Fylkir,Iceland,0,out,2013
379,FK Haugesund,Pontus Engblom,21,Centre-Forward,Sweden,400000,GIF Sundsvall,Sweden,loan transfer,out,2013
380,FK Haugesund,Maic Sema,24,Right Midfield,Sweden,100000,MVV Maastricht,Netherlands,loan transfer,out,2013
381,SK Brann,Kennedy Ashia,19,Attacking Midfield,Ghana,50000,Liberty Prof.,Ghana,loan transfer,in,2013
382,SK Brann,Hakon Lorentzen,15,Attacking Midfield,Norway,250000,Brann Bergen Yo,Norway,0,in,2013
383,SK Brann,Öystein Övretveit,19,Goalkeeper,Norway,200000,Vard,Norway,"End of loanJul 30, 2013",in,2013
384,SK Brann,Zsolt Korcsmár,24,Centre-Back,Hungary,0,Greuther Fürth,Germany,200000,out,2013
385,SK Brann,Fredrik Nordkvelle,27,Attacking Midfield,Norway,0,Odds BK,Norway,0,out,2013
386,SK Brann,Jonas Grönner,19,Centre-Back,Norway,200000,KR Reykjavík,Iceland,loan transfer,out,2013
387,SK Brann,Vasiliy Pavlov,22,Centre-Forward,Russia,75000,Dacia,Moldova,"End of loanJun 30, 2013",out,2013
388,Molde FK,Vegard Forren,25,Centre-Back,Norway,300000,Southampton,England,2000000,in,2013
389,Molde FK,Fredrik Gulbrandsen,20,Centre-Forward,Norway,2800000,Lillestrøm SK,Norway,400000,in,2013
390,Molde FK,Tommy Höiland,24,Centre-Forward,Norway,200000,Sandnes Ulf,Norway,125000,in,2013
391,Molde FK,Mats Möller Daehli,18,Attacking Midfield,Norway,1800000,Man Utd U18,England,0,in,2013
392,Molde FK,Per-Egil Flo,24,Left-Back,Norway,300000,Sogndal IL,Norway,0,in,2013
393,Molde FK,Amidou Diop,22,Central Midfield,Senegal,400000,Diambars FC,Senegal,0,in,2013
394,Molde FK,Sander Svendsen,16,Centre-Forward,Norway,800000,Molde FK Youth,Norway,0,in,2013
395,Molde FK,Pal Erik Ulvestad,22,Defensive Midfield,Norway,200000,Hönefoss,Norway,"End of loanJul 15, 2013",in,2013
396,Molde FK,Magnus Wolff Eikrem,22,Attacking Midfield,Norway,1100000,Heerenveen,Netherlands,1200000,out,2013
397,Molde FK,Abdou Karim Camara,20,Central Midfield,Senegal,50000,AS Cherbourg,France,free transfer,out,2013
398,Molde FK,Lauri Dalla Valle,21,Centre-Forward,Finland,0,Sint-Truiden,Belgium,0,out,2013
399,Molde FK,Magnar Ödegaard,20,Centre-Back,Norway,300000,Lillestrøm SK,Norway,loan transfer,out,2013
400,Molde FK,Sean Cunningham,20,Centre-Back,United States,100000,No club,No country,0,out,2013
401,Molde FK,Börre Steenslid,28,Centre-Back,Norway,0,No club,No country,0,out,2013
402,Lillestrøm SK,Fred Friday,18,Centre-Forward,Nigeria,400000,Bujoc FC,Nigeria,85000,in,2013
403,Lillestrøm SK,Thomas Piermayr,23,Defensive Midfield,Austria,0,Wiener Neustadt,Austria,free transfer,in,2013
404,Lillestrøm SK,Magnar Ödegaard,20,Centre-Back,Norway,300000,Molde,Norway,loan transfer,in,2013
405,Lillestrøm SK,Joachim Osvold,18,Centre-Forward,Norway,50000,Lillestrøm SK Y,Norway,0,in,2013
406,Lillestrøm SK,Fredrik Gulbrandsen,20,Centre-Forward,Norway,2800000,Molde,Norway,400000,out,2013
407,Lillestrøm SK,Jon Knudsen,38,Goalkeeper,Norway,0,No club,No country,0,out,2013
408,Vålerenga Fotball,Nicolai Högh,29,Centre-Back,Denmark,0,Esbjerg fB,Denmark,free transfer,in,2013
409,Vålerenga Fotball,Christian Grindheim,29,Central Midfield,Norway,0,FC Copenhagen,Denmark,0,in,2013
410,Vålerenga Fotball,Joseph Baffo,20,Centre-Back,Sweden,400000,Helsingborg,Sweden,loan transfer,in,2013
411,Vålerenga Fotball,Mathias Blarud,18,Defensive Midfield,Norway,150000,Vålerenga U19,Norway,0,in,2013
412,Vålerenga Fotball,Fitim Kastrati,18,Right Winger,Norway,100000,Vålerenga U19,Norway,0,in,2013
413,Vålerenga Fotball,Ahmed Suleiman,20,Left Winger,Nigeria,75000,Ullensaker/Kisa,Norway,"End of loanAug 1, 2013",in,2013
414,Vålerenga Fotball,Sidoine Oussou,20,Centre-Forward,Benin,0,Kecskeméti TE,Hungary,loan transfer,out,2013
415,Vålerenga Fotball,Aaron Olanare,19,Centre-Forward,Nigeria,450000,Sarpsborg 08,Norway,0,out,2013
416,Vålerenga Fotball,Ahmed Suleiman,20,Left Winger,Nigeria,75000,Ullensaker/Kisa,Norway,0,out,2013
417,Vålerenga Fotball,Mohammed Fellah,24,Attacking Midfield,Norway,300000,Esbjerg fB,Denmark,0,out,2013
418,Vålerenga Fotball,Chuma Anene,20,Centre-Forward,Norway,200000,Stabæk Fotball,Norway,loan transfer,out,2013
419,Vålerenga Fotball,Simon Larsen,25,Centre-Back,Norway,0,Hönefoss,Norway,loan transfer,out,2013
420,Vålerenga Fotball,Ghayas Zahid,18,Attacking Midfield,Norway,1200000,Ullensaker/Kisa,Norway,loan transfer,out,2013
421,Vålerenga Fotball,Kristofer Haestad,30,Central Midfield,Norway,0,No club,No country,0,out,2013
422,Vålerenga Fotball,Christian Grindheim,29,Central Midfield,Norway,0,FC Copenhagen,Denmark,"End of loanJun 30, 2013",out,2013
423,Vålerenga Fotball,Mos,24,Centre-Forward,Norway,300000,FC Copenhagen,Denmark,"End of loanJun 30, 2013",out,2013
424,Sogndal IL,Mahatma Otoo,21,Centre-Forward,Ghana,125000,Hearts of Oak,Ghana,300000,in,2013
425,Sogndal IL,Martin Tröen,18,Centre-Forward,Norway,50000,Eidsvold Turn,Norway,0,in,2013
426,Sogndal IL,Gilbert Koomson,18,Right Winger,Ghana,800000,BEC Tero Sasana,Thailand,loan transfer,in,2013
427,Sogndal IL,Eivind Daniel Röed,21,Centre-Back,Norway,50000,Fyllingsdalen,Norway,"End of loanJul 16, 2013",in,2013
428,Sogndal IL,Peter Aase,18,Central Midfield,Norway,100000,Florö SK,Norway,"End of loanJul 19, 2013",in,2013
429,Sogndal IL,Stefan Aase,18,Central Midfield,Norway,100000,Florö SK,Norway,"End of loanJul 19, 2013",in,2013
430,Sogndal IL,Ricardo Santos,26,Centre-Forward,Brazil,300000,Atvidaberg,Sweden,free transfer,out,2013
431,Sogndal IL,Stefan Aase,18,Central Midfield,Norway,100000,Florö SK,Norway,free transfer,out,2013
432,Sogndal IL,Per-Egil Flo,24,Left-Back,Norway,300000,Molde,Norway,0,out,2013
433,Sogndal IL,Peter Aase,18,Central Midfield,Norway,100000,Florö SK,Norway,0,out,2013
434,Sogndal IL,Erik Dahlin,25,Goalkeeper,Sweden,0,FC Trollhättan,Sweden,0,out,2013
435,Sogndal IL,Örjan Hopen,21,Left Midfield,Norway,150000,Bryne FK,Norway,loan transfer,out,2013
436,Sogndal IL,Stian Dyngeland,22,Centre-Forward,Norway,0,Fana IL,Norway,loan transfer,out,2013
437,Sandnes Ulf,Steven Lennon,25,Centre-Forward,Scotland,350000,Fram Reykjavík,Iceland,0,in,2013
438,Sandnes Ulf,Erik Tönne,22,Left Winger,Norway,300000,Sheff Utd,England,0,in,2013
439,Sandnes Ulf,Steffen Haugland,25,Centre-Back,Norway,50000,Vard,Norway,"End of loanJul 31, 2013",in,2013
440,Sandnes Ulf,Steffen Haugland,26,Centre-Back,Norway,50000,Fram Reykjavík,Iceland,"End of loanOct 31, 2013",in,2013
441,Sandnes Ulf,Tommy Höiland,24,Centre-Forward,Norway,200000,Molde,Norway,125000,out,2013
442,Sandnes Ulf,Björnar Holmvik,28,Left-Back,Norway,0,Kalmar FF,Sweden,0,out,2013
443,Sandnes Ulf,Tosaint Ricketts,26,Centre-Forward,Canada,200000,Bucaspor,Turkey,0,out,2013
444,Sandnes Ulf,Steffen Haugland,25,Centre-Back,Norway,50000,Fram Reykjavík,Iceland,loan transfer,out,2013
445,Sandnes Ulf,Jakob Olsson,21,Left Midfield,Sweden,50000,GAIS,Sweden,"End of loanAug 10, 2013",out,2013
